bundle_target_id,bundle_target_type,bundle_target_uuid,changed_value,content_translation_outdated_value,content_translation_source_value,created_value,default_langcode_value,field_access_terms_target_id,field_access_terms_target_type,field_access_terms_target_uuid,field_access_terms_url,field_edited_text_format,field_edited_text_processed,field_edited_text_value,field_file_size_value,field_height_value,field_media_audio_file_description,field_media_audio_file_display,field_media_audio_file_target_id,field_media_audio_file_target_type,field_media_audio_file_target_uuid,field_media_audio_file_url,field_media_document_description,field_media_document_display,field_media_document_target_id,field_media_document_target_type,field_media_document_target_uuid,field_media_document_url,field_media_file_target_id,field_media_file_target_type,field_media_file_target_uuid,field_media_file_url,field_media_image_alt,field_media_image_height,field_media_image_target_id,field_media_image_target_type,field_media_image_target_uuid,field_media_image_title,field_media_image_url,field_media_image_width,field_media_of_target_id,field_media_of_target_type,field_media_of_target_uuid,field_media_of_url,field_media_use_target_id,field_media_use_target_type,field_media_use_target_uuid,field_media_use_url,field_media_video_file_target_id,field_media_video_file_target_type,field_media_video_file_target_uuid,field_media_video_file_url,field_mime_type_value,field_original_name_value,field_restricted_access_value,field_unique_id_value,field_width_value,langcode_value,media_link,mid_value,name_value,path_langcode,revision_created_value,revision_translation_affected_value,revision_user_target_id,revision_user_target_type,revision_user_target_uuid,revision_user_url,status_value,thumbnail_alt,thumbnail_height,thumbnail_target_id,thumbnail_target_type,thumbnail_target_uuid,thumbnail_url,thumbnail_width,uid_target_id,uid_target_type,uid_target_uuid,uid_url,uuid_value,vid_value
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:31:34+00:00,False,und,2022-03-16T18:31:34+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,25647364.0,,,,,,,,,,38361.0,file,0e227d63-0430-4081-b12b-ea0214d20d84,http://digital.library.jhu.edu/system/files/2022-03-16/1929_034_020.pdf,,,,,,,,,,,,,12099,node,f32e751b-4914-463f-81a7-bc35850d19ed,/node/12099,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1929_034_020.pdf,False,6917b5d4-9e07-45b7-bcce-27bedfcc458f,,en,https://digital.library.jhu.edu/node/12099/media?_format=json,37470,1929_034_020,en,2022-03-16T18:31:34+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,ac29b73e-0221-49b4-952c-6628a81c5419,37470
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:28:28+00:00,False,und,2022-03-16T16:08:03+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,19903982.0,,,,,,,,,,36812.0,file,280c439e-62a7-4677-a4c6-e48e2a099554,http://digital.library.jhu.edu/system/files/2022-03-16/1897_002_006_1.pdf,,,,,,,,,,,,,12100,node,c8b4c21a-d5f2-486f-91cd-7b1478997188,/node/12100,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1897_002_006.pdf,False,b89b071d-34b6-4ae6-aa9e-e7ad622b2f46,,en,https://digital.library.jhu.edu/node/12100/media?_format=json,35544,1897_002_006,en,2022-03-16T16:08:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,49fbe3af-4d4b-4735-b4d0-593a125dcf61,35544
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:31:34+00:00,False,und,2022-03-16T18:31:34+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,25349867.0,,,,,,,,,,38363.0,file,104570d0-c2c1-48dc-94d8-4ee80058ecd1,http://digital.library.jhu.edu/system/files/2022-03-16/1929_034_021.pdf,,,,,,,,,,,,,12101,node,e57ee8b5-cf09-461d-b473-311a86ea9ed9,/node/12101,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1929_034_021.pdf,False,9abece89-55af-4b77-a34d-ce70deac6413,,en,https://digital.library.jhu.edu/node/12101/media?_format=json,37472,1929_034_021,en,2022-03-16T18:31:34+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,073d1c97-d812-4153-8568-0cca71aca980,37472
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:28:28+00:00,False,und,2022-03-16T16:08:03+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,23634356.0,,,,,,,,,,36813.0,file,486a3230-09fb-44b4-b8eb-df58451ae15b,http://digital.library.jhu.edu/system/files/2022-03-16/1897_002_007_1.pdf,,,,,,,,,,,,,12102,node,40c917e0-05e6-41e6-8476-97cd3ee389f1,/node/12102,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1897_002_007.pdf,False,4bbfe325-2a67-415d-846c-3cea4866bf52,,en,https://digital.library.jhu.edu/node/12102/media?_format=json,35546,1897_002_007,en,2022-03-16T16:08:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,1c24efd6-aa0d-4651-be06-3aec2f944f60,35546
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:31:34+00:00,False,und,2022-03-16T18:31:34+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,35724949.0,,,,,,,,,,38365.0,file,92f6eb14-066b-420c-a7ca-6d53926c8988,http://digital.library.jhu.edu/system/files/2022-03-16/1929_034_022.pdf,,,,,,,,,,,,,12103,node,ac1aa406-293a-4455-bda5-7bb992aa58de,/node/12103,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1929_034_022.pdf,False,c7e223e0-c9b3-4e05-bf60-c7758a4b5b5d,,en,https://digital.library.jhu.edu/node/12103/media?_format=json,37474,1929_034_022,en,2022-03-16T18:31:34+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,54b64331-441f-472a-8666-230f86de7e7f,37474
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:28:28+00:00,False,und,2022-03-16T16:08:03+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,23655362.0,,,,,,,,,,36814.0,file,b6064934-c7da-409c-844f-f5dd4360aa10,http://digital.library.jhu.edu/system/files/2022-03-16/1897_002_008_1.pdf,,,,,,,,,,,,,12104,node,0d50885c-88a0-41ca-b28a-8096a62f0a05,/node/12104,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1897_002_008.pdf,False,c2dca848-86ef-454f-9555-94ba8f2c30cd,,en,https://digital.library.jhu.edu/node/12104/media?_format=json,35548,1897_002_008,en,2022-03-16T16:08:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,4f668147-8826-41cf-a6de-585cfd2506ce,35548
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:34:05+00:00,False,und,2022-03-16T18:34:05+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,25361773.0,,,,,,,,,,38427.0,file,18f90aa4-03f7-445b-8ec9-21414b20e29d,http://digital.library.jhu.edu/system/files/2022-03-16/1930_034_023.pdf,,,,,,,,,,,,,12105,node,6fef1eb8-8bcc-444c-ae96-a76fe216b32f,/node/12105,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1930_034_023.pdf,False,c6b4c7c0-a6c6-4ffc-9703-2f1656213c4b,,en,https://digital.library.jhu.edu/node/12105/media?_format=json,37536,1930_034_023,en,2022-03-16T18:34:05+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,c26d15ff-763b-4bbd-be94-653b6ccc0063,37536
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:28:28+00:00,False,und,2022-03-16T16:08:03+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,23470496.0,,,,,,,,,,36816.0,file,db660e9b-f678-4db2-befc-250e31905fed,http://digital.library.jhu.edu/system/files/2022-03-16/1897_002_009_1.pdf,,,,,,,,,,,,,12106,node,f4ae659f-aa72-4549-aee9-879b16a0fd34,/node/12106,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1897_002_009.pdf,False,6b5cf393-4dbc-4309-b089-df75ca50adfa,,en,https://digital.library.jhu.edu/node/12106/media?_format=json,35550,1897_002_009,en,2022-03-16T16:08:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,acd85ad0-4590-4dc9-9ace-2d32c8fea91f,35550
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T18:34:05+00:00,False,und,2022-03-16T18:34:05+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,24619083.0,,,,,,,,,,38429.0,file,05d5f0ea-0bc4-45e8-9730-127915f41a41,http://digital.library.jhu.edu/system/files/2022-03-16/1930_034_024.pdf,,,,,,,,,,,,,12107,node,dd449ddd-4d12-4720-95fa-eda81afc6553,/node/12107,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1930_034_024.pdf,False,8ee0fee1-b552-487d-b32e-396de4b956b3,,en,https://digital.library.jhu.edu/node/12107/media?_format=json,37538,1930_034_024,en,2022-03-16T18:34:05+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,72ac5f1c-b732-4585-b70c-c7b33e732529,37538
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-16T16:28:28+00:00,False,und,2022-03-16T16:08:03+00:00,True,773.0,taxonomy_term,5080bcc2-0402-4b24-9caa-b57a49dd8d06,/taxonomy/term/773,,,,23874101.0,,,,,,,,,,36817.0,file,8efb8f8b-73cb-4fb3-bda1-4ce34a7aae58,http://digital.library.jhu.edu/system/files/2022-03-16/1897_002_010_1.pdf,,,,,,,,,,,,,12108,node,99207e15-74dd-48d6-9b2f-c723576609ee,/node/12108,17,taxonomy_term,da9480e9-6ba7-477c-8a8f-54f19bf2c7e3,/taxonomy/term/17,,,,,application/pdf,1897_002_010.pdf,False,387a2ea0-1a86-4160-bb10-88c804d10f26,,en,https://digital.library.jhu.edu/node/12108/media?_format=json,35552,1897_002_010,en,2022-03-16T16:08:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,533,user,f0761e2b-c842-4acd-bc36-31f4a4f01dfd,/user/533,db864afa-e404-444c-ae99-d44cadcb58e8,35552
