bundle_target_id,bundle_target_type,bundle_target_uuid,changed_value,content_translation_outdated_value,content_translation_source_value,created_value,default_langcode_value,field_access_terms_target_id,field_access_terms_target_type,field_access_terms_target_uuid,field_access_terms_url,field_edited_text_format,field_edited_text_processed,field_edited_text_value,field_file_size_value,field_height_value,field_media_audio_file_description,field_media_audio_file_display,field_media_audio_file_target_id,field_media_audio_file_target_type,field_media_audio_file_target_uuid,field_media_audio_file_url,field_media_document_description,field_media_document_display,field_media_document_target_id,field_media_document_target_type,field_media_document_target_uuid,field_media_document_url,field_media_file_target_id,field_media_file_target_type,field_media_file_target_uuid,field_media_file_url,field_media_image_alt,field_media_image_height,field_media_image_target_id,field_media_image_target_type,field_media_image_target_uuid,field_media_image_title,field_media_image_url,field_media_image_width,field_media_of_target_id,field_media_of_target_type,field_media_of_target_uuid,field_media_of_url,field_media_use_target_id,field_media_use_target_type,field_media_use_target_uuid,field_media_use_url,field_media_video_file_target_id,field_media_video_file_target_type,field_media_video_file_target_uuid,field_media_video_file_url,field_mime_type_value,field_original_name_value,field_restricted_access_value,field_unique_id_value,field_width_value,langcode_value,media_link,mid_value,name_value,path_langcode,revision_created_value,revision_translation_affected_value,revision_user_target_id,revision_user_target_type,revision_user_target_uuid,revision_user_url,status_value,thumbnail_alt,thumbnail_height,thumbnail_target_id,thumbnail_target_type,thumbnail_target_uuid,thumbnail_url,thumbnail_width,uid_target_id,uid_target_type,uid_target_uuid,uid_url,uuid_value,vid_value
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,525117.0,,,,,,,,,,558.0,file,99ec840b-5def-42a4-b9ad-93325384d242,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_cohen_david_12-16-2015.pdf,,,,,,,,,,,,,47,node,b984187f-392d-4f37-8ba5-3a9340ef0511,/node/47,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_cohen_david_12-16-2015.pdf,False,6972556c-bc21-441e-97ca-36e6ff2fd553,,en,https://digital.library.jhu.edu/node/47/media?_format=json,37,ms404_cohen_david_12-16-2015.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,67cab76f-802e-4aa7-97cb-9c6cd6723ebf,37
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,315200.0,,,,,,,,,,563.0,file,7509420f-38cc-4042-b512-d4ccde0b68dc,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_dintzis_howard_dintzis_renee_11-17-2014.pdf,,,,,,,,,,,,,48,node,7771c641-72bb-4a38-adf7-aff28a3c8bcd,/node/48,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_dintzis_howard_dintzis_renee_11-17-2014.pdf,False,a426a229-66f3-4e9c-8186-84fe03b28e71,,en,https://digital.library.jhu.edu/node/48/media?_format=json,42,ms404_dintzis_howard_dintzis_renee_11-17-2014.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,e51ccc0b-282d-4c53-9e1a-793d1f268dd8,42
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,17973545.0,,,,,,,,,,601.0,file,5b87da89-a48b-46aa-93d5-65b5ad2099c1,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_noji_eric_09-16-1999.pdf,,,,,,,,,,,,,49,node,b0bb7852-fa1c-41db-a42f-36e77a7d26ea,/node/49,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_noji_eric_09-16-1999.pdf,False,2bee939a-0e58-466a-a83c-54bd7c3e63e8,,en,https://digital.library.jhu.edu/node/49/media?_format=json,80,ms404_noji_eric_09-16-1999.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,24f99bd4-622e-4674-bacd-681272f6a90e,80
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,26960406.0,,,,,,,,,,557.0,file,8f0105eb-9aa9-43ee-9d0d-a4023aa911d7,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_coffey_donald_05-02-2000.pdf,,,,,,,,,,,,,50,node,01994d57-8b78-42a5-8377-2ecb02f3dab9,/node/50,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_coffey_donald_05-02-2000.pdf,False,27665e04-dc21-4083-8d91-25078ce034eb,,en,https://digital.library.jhu.edu/node/50/media?_format=json,36,ms404_coffey_donald_05-02-2000.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,d7fa2c03-39f5-4a63-976d-8727f084820d,36
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,14039253.0,,,,,,,,,,572.0,file,fa9dd7b8-1d7e-4506-941e-f95134a03193,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_grauer_neil_07-08-1999.pdf,,,,,,,,,,,,,51,node,c04d7942-7185-4ecd-b6ac-a0134e0bdca9,/node/51,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_grauer_neil_07-08-1999.pdf,False,0fc02916-61cb-4bf7-add5-df4861f66b0b,,en,https://digital.library.jhu.edu/node/51/media?_format=json,51,ms404_grauer_neil_07-08-1999.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,bf409ad7-22f6-4586-86ec-a1b1fa0766f9,51
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,10672991.0,,,,,,,,,,590.0,file,98409a6d-329c-407c-b283-f5ad6f3136ad,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_lewisohn_marjorie_11-04-1999.pdf,,,,,,,,,,,,,52,node,15c1de3a-7cca-4156-85eb-8093990fca42,/node/52,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_lewisohn_marjorie_11-04-1999.pdf,False,09cb5358-f550-4321-a400-bfb584cc9149,,en,https://digital.library.jhu.edu/node/52/media?_format=json,69,ms404_lewisohn_marjorie_11-04-1999.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,49834784-0df0-42a7-a8eb-18ad1a90d49e,69
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,159081.0,,,,,,,,,,569.0,file,26664dfd-8a4a-4c13-9afd-836c8035942f,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_feldman_paul_03-27-2015.pdf,,,,,,,,,,,,,53,node,2499ad47-49bc-478a-ba8d-46d296c1126b,/node/53,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_feldman_paul_03-27-2015.pdf,False,976a26da-c635-4333-8d8d-0a632961568d,,en,https://digital.library.jhu.edu/node/53/media?_format=json,48,ms404_feldman_paul_03-27-2015.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,129d2213-05d2-4312-805a-341aee4b0a30,48
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,158998.0,,,,,,,,,,622.0,file,3710e6f9-3f01-4930-9976-e22f9d684f1a,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_terranova_susan_05-13-2017.pdf,,,,,,,,,,,,,55,node,a65ab5c1-444f-45fd-9ff9-6897d2426485,/node/55,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_terranova_susan_05-13-2017.pdf,False,1880d95b-f4d9-4499-9bc5-fbbc835ff8ce,,en,https://digital.library.jhu.edu/node/55/media?_format=json,101,ms404_terranova_susan_05-13-2017.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,3084f1fd-da82-488b-b338-57a535fd9eae,101
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,141450.0,,,,,,,,,,534.0,file,91bf06d3-db6a-4075-83d1-5a3edf1b5741,http://digital.library.jhu.edu/system/files/2022-03-11/ms0404_g_p_04-20-2018.pdf,,,,,,,,,,,,,56,node,a1a0a558-6e13-4fd9-9516-07be442bbd57,/node/56,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms0404_g_p_04-20-2018.pdf,False,53c313d1-7e43-4ff2-92aa-d01fcbcc3b03,,en,https://digital.library.jhu.edu/node/56/media?_format=json,13,ms0404_g_p_04-20-2018.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,10bea47c-3a85-4dcc-86e4-461a2c941387,13
document,media_type,766ee2a3-dec1-4776-b173-f806ac3446bd,2022-03-11T14:39:03+00:00,False,und,2022-03-11T14:39:03+00:00,True,772.0,taxonomy_term,ced3af6c-fa7c-43a0-98a3-9a0be2bb2b46,/taxonomy/term/772,,,,11598153.0,,,,,,,,,,545.0,file,6565660a-b082-4ab8-95df-087bed89de6c,http://digital.library.jhu.edu/system/files/2022-03-11/ms404_bates_ernest_10-11-1999.pdf,,,,,,,,,,,,,57,node,fac0a5eb-0eb8-4624-aa5b-690a1b69e539,/node/57,21,taxonomy_term,493a9e93-9bf0-4d8a-8223-7376fb2c5af2,/taxonomy/term/21,,,,,application/pdf,ms404_bates_ernest_10-11-1999.pdf,False,a9e9e27c-8024-4cec-bc94-71d9dbec32a5,,en,https://digital.library.jhu.edu/node/57/media?_format=json,24,ms404_bates_ernest_10-11-1999.pdf,en,2022-03-11T14:39:03+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,2209334b-c38d-4f1d-bd05-8139894b4986,24
